score, time
very_large_n_and_wmax
30390, 0.00023953333341826996, 1251
63711, 0.0003339999821037054, 1361
62928, 0.00015239999629557133, 1173
95563, 0.0002714333434899648, 1936
25053, 0.00015283333292851845, 1177
16285, 0.0001917999858657519, 1451
10944, 0.00024406666246553263, 1708
14834, 0.0002252666357283791, 1730
72175, 0.0001877666606257359, 1393
69423, 0.00030319998040795326, 1376
13132, 0.00028496670226256054, 1354
100187, 0.0004588000010699034, 1970
17455, 0.0003621999640017748, 1706
12455, 0.00030200004888077575, 1432
18099, 0.00032246663856009644, 1522
7745, 0.00026813331836213666, 1298
50393, 0.00023070001043379307, 1046
41096, 0.0002931666870911916, 1355
20514, 0.00032700000641246635, 1482
69737, 0.00030096663006891805, 1346
12577, 0.0003197666956111789, 1439
15769, 0.0004078333731740713, 1827
77785, 0.0002458333425844709, 1073
30097, 0.0003409999966000517, 1348
20760, 0.00024363336463769278, 1811
68138, 0.00017536668262133995, 1320
17244, 0.00018350000027567148, 1380
12115, 0.000218466700365146, 1692
13690, 0.00014249999852230152, 1093
26084, 0.0002595333692928155, 1997
10940, 0.00013369997031986713, 1031
23040, 0.00023796665482223034, 1710
23035, 0.00027743335037181777, 1259
74215, 0.00032269997367014486, 1445
8088, 0.0003570666303858161, 1586
100497, 0.0004139666755994161, 1728
14989, 0.0003424000072603424, 1534
18134, 0.00032380002085119486, 1462
54386, 0.0002402666723355651, 1691
18099, 0.0001700000138953328, 1264
27203, 0.0002116333538045486, 1639
14438, 0.00014223332982510328, 1065
7692, 0.00018303333005557457, 1377
32201, 0.00021493330132216215, 1684
13149, 0.00019206665456295013, 1504
11279, 0.00022303332419445118, 1717
56600, 0.00014806666877120733, 1123
11465, 0.000273966696113348, 1875
16278, 0.0003459999958674113, 1542
15585, 0.00023120001424103975, 1050
22416, 0.0003349999509130915, 1543
23318, 0.000412133289501071, 1769
17455, 0.0003792000546430548, 1683
65481, 0.0002522333525121212, 1115
15830, 0.00039553331832091015, 1777
15255, 0.0003399666553984086, 1523
10630, 0.00023090001195669174, 1063
20328, 0.00034556669803957146, 1499
22135, 0.00029473328807701665, 1258
73202, 0.00023539996861169735, 1036
17945, 0.000313066605788966, 1394
28170, 0.0004035333792368571, 1740
80189, 0.0002445666662727793, 1187
11843, 0.00013446664282431206, 1022
47706, 0.00018083331330368915, 1367
14623, 0.0002349666707838575, 1730
10311, 0.00013426671891162792, 1022
22281, 0.00024676664421955746, 1771
10174, 0.00024163331060359874, 1860
25053, 0.00026933328869442147, 1263
12121, 0.0003171333422263463, 1446
65347, 0.0002975333870078127, 1305
47399, 0.00031426665373146534, 1408
26290, 0.0004464666514346997, 1928
64695, 0.00033646666755278903, 1496
9473, 0.0002567666427542766, 1121
14508, 0.0002628333168104291, 1200
16239, 0.0003483333469678958, 1561
26682, 0.0004402333094427983, 1907
77662, 0.00031106666817019385, 1324
11686, 0.00023830002949883541, 1040
79364, 0.0003722666685159008, 1617
18584, 0.0002685999885822336, 1777
18991, 0.00020040005135039488, 1255
18969, 0.00019109998053560653, 1306
24987, 0.0002628333168104291, 1727
15550, 0.00021873333025723696, 1535
23833, 0.00018469997060795626, 1266
16237, 0.00017046668411542973, 1188
17244, 0.00023576663807034492, 1655
26751, 0.00037133332807570696, 1769
18109, 0.0001836333346242706, 1241
7227, 0.00017726661947866282, 1330
15684, 0.000281233301696678, 1934
51387, 0.0002522000189249714, 1849
13178, 0.00017686665523797274, 1302
11377, 0.00025586663590123254, 1904
59945, 0.0001559999849026402, 1155
23549, 0.00015096665204813084, 1083
70765, 0.00025076663587242365, 1205
